reaction formula	model.dG0	dG0_prime	dGm_prime	dG0_std
dhnpt_c --> 6hmhpt_c + gcald_c	12.040326218	12.0413455745	-5.07349196025	4.53574222212
dhor__S_c + q8_c --> orot_c + q8h2_c	nan	nan	nan	0.0
dhor__S_c + mqn8_c --> mql8_c + orot_c	nan	nan	nan	0.0
dhor__S_c + h2o_c <=> cbasp_c + h_c	38.7265736771	-3.64159384142	-3.64159384142	3.34964973447
cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c	15.8571528903	-26.5559857253	-26.5559857253	11.4675154382
25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c	nan	nan	nan	0.0
4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c	-5.08094032635	-48.2788065728	-48.2788065728	6.99260594734
dhptd_c --> h2o_c + hmfurn_c	nan	nan	nan	0.0
ahdt_c <=> dhmptp_c	nan	nan	nan	0.0
2dda7p_c --> 3dhq_c + pi_c	-132.783659828	-130.800806779	-147.915644314	9.83922603889
3dhq_c --> 3dhsk_c + h2o_c	-5.29095122973	-5.29089103437	-5.29089103437	4.10246633325
dimp_e <=> dimp_p	0.0	0.0	0.0	0.0
din_p + h_p --> din_c + h_c	0.0	0.0	0.0	0.0
din_e <=> din_p	0.0	0.0	0.0	0.0
25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c	nan	nan	nan	0.0
25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c	-68.0742640915	-25.7008398723	-25.7008398723	2.30071312882
25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c	-71.4943659262	-26.6803186151	-26.6803186151	2.27360529166
dkmpp_c + h2o_c + o2_c --> 2kmb_c + for_c + 2.0 h_c + pi_c	nan	nan	nan	0.0
dkmpp_c + 3.0 h2o_c + 2.0 nad_c --> 2kmb_c + for_c + 4.0 h_c + 2.0 nadh_c + pi_c	nan	nan	nan	0.0
dmpp_c + ipdp_c --> grdp_c + ppi_c	-28.3324797442	-71.1846683596	-71.1846683596	5.40682813303
h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c	-108.77443245	-66.397581678	-66.397581678	3.6196905606
2omhmbl_c + amet_c --> ahcys_c + h_c + q8h2_c	nan	nan	nan	0.0
dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c	nan	nan	nan	0.0
dmso_p + mql8_c --> dms_p + h2o_p + mqn8_c	nan	nan	nan	0.0
2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c	nan	nan	nan	0.0
2dmmql8_c + dmso_p --> 2dmmq8_c + dms_p + h2o_p	nan	nan	nan	0.0
dmso_e <=> dmso_p	0.0	0.0	0.0	0.0
dms_e <=> dms_p	0.0	0.0	0.0	0.0
4hba_c -->	241.185570429	-83.1746167344	-66.0597791996	4.9555094631
5drib_c -->	nan	nan	nan	0.0
aacald_c -->	156.687275915	-85.6240704426	-68.5092329079	2.65518058996
hmfurn_c -->	nan	nan	nan	0.0
oxam_c -->	524.833118784	444.351844902	461.466682437	4.24354930577
dhpmp_c + h2o_c --> dhnpt_c + pi_c	-14.3985890657	-14.7599811765	-31.8748187112	3.97631730407
ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c	42.4309648891	-39.8719992593	-56.986836794	4.94305945033
23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c	-63.0200704588	-20.6511655554	-20.6511655554	1.91101716702
dopa_e <=> dopa_p	0.0	0.0	0.0	0.0
atp_c + dpcoa_c --> adp_c + coa_c + h_c	47.4734477376	3.65310915603	3.65310915603	5.80176352765
2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c	-65.3987367583	-20.5823735248	-20.5823735248	5.80176352765
2dr5p_c --> acald_c + g3p_c	20.2723725716	20.2033574574	3.08851992273	2.98243649259
dsbard_p + q8_c --> dsbaox_p + q8h2_c	nan	nan	nan	0.0
dsbard_p + mqn8_c --> dsbaox_p + mql8_c	nan	nan	nan	0.0
dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p	nan	nan	nan	0.0
dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c	nan	nan	nan	0.0
dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p	nan	nan	nan	0.0
nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c	70.0867327488	23.4985802197	23.4985802197	4.97316602004
h_p + ser__D_p --> h_c + ser__D_c	0.0	0.0	0.0	0.0
ser__D_e <=> ser__D_p	0.0	0.0	0.0	0.0
atp_c + dtmp_c <=> adp_c + dtdp_c	-44.6970038818	-3.13163768738	-3.13163768738	5.80176352765
dtmp_e <=> dtmp_p	0.0	0.0	0.0	0.0
dump_e <=> dump_p	0.0	0.0	0.0	0.0
atp_c + duri_c --> adp_c + dump_c + h_c	27.0764293286	-12.7668829432	-12.7668829432	2.39763647214
duri_c + pi_c <=> 2dr1p_c + ura_c	0.957641664549	2.33631675446	2.33631675446	5.28717400541
duri_p + h_p --> duri_c + h_c	0.0	0.0	0.0	0.0
duri_e <=> duri_p	0.0	0.0	0.0	0.0
dutp_c + h2o_c --> dump_c + h_c + ppi_c	42.4309648891	-38.2760736464	-55.3909111811	4.94305945033
dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c	-68.0225572459	-23.2111196653	-23.2111196653	2.39038430093
g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c	-70.1325642214	-29.0179840305	-29.0179840305	6.70436831173
atp_c + dxyl_c --> adp_c + dxyl5p_c + h_c	27.0764293286	-12.3021057791	-12.3021057791	2.39763647214
h_p + lac__D_p <=> h_c + lac__D_c	0.0	0.0	0.0	0.0
lac__D_e <=> lac__D_p	0.0	0.0	0.0	0.0
e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c	44.4063443856	-41.5199340741	-41.5199340741	4.36423681429
h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c	nan	nan	nan	0.0
h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadh_c --> butACP_c + nad_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c	nan	nan	nan	0.0
h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c	nan	nan	nan	0.0
eca4colipa_p --> eca4colipa_e	nan	nan	nan	0.0
colipa_p + eca4und_p --> eca4colipa_p + h_p + udcpdp_p	nan	nan	nan	0.0
2.0 unagamuf_p --> eca2und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca2und_p + unagamuf_p --> eca3und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p	nan	nan	nan	0.0
unagamuf_c --> unagamuf_p	0.0	0.0	0.0	0.0
3hbcoa_c <=> b2coa_c + h2o_c	3.80231301866	3.75559660109	3.75559660109	3.34964973447
3hhcoa_c <=> h2o_c + hx2coa_c	1.03013996125	1.02137499927	1.02137499927	5.80176352765
3hocoa_c <=> h2o_c + oc2coa_c	0.716129242313	0.670391300146	0.670391300146	2.90687401336
3hdcoa_c <=> dc2coa_c + h2o_c	0.716129242313	0.670391300146	0.670391300146	2.90687401336
3hddcoa_c <=> dd2coa_c + h2o_c	0.716129242313	0.670391300146	0.670391300146	2.90687401336
3htdcoa_c <=> h2o_c + td2coa_c	0.716129242313	0.670391300147	0.670391300147	2.90687401336
3hhdcoa_c <=> h2o_c + hdd2coa_c	0.716129242313	0.670391300147	0.670391300147	2.90687401336
3hodcoa_c <=> h2o_c + od2coa_c	0.716129242313	0.670391300147	0.670391300147	2.90687401336
2ddg6p_c --> g3p_c + pyr_c	13.0894746597	15.5303578948	-1.58447963989	4.10246633325
6pgc_c --> 2ddg6p_c + h2o_c	-43.0610097923	-43.0658455607	-43.0658455607	5.10740676772
ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c	nan	nan	nan	0.0
kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c	nan	nan	nan	0.0
hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c	nan	nan	nan	0.0
kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c	nan	nan	nan	0.0
enlipa_p --> enlipa_e	nan	nan	nan	0.0
2pg_c <=> h2o_c + pep_c	-4.08630818429	-4.08890141737	-4.08890141737	0.603411255285
3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c	-6672.02894561	-7049.2938592	-7066.40869674	1175978.39137
enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c	nan	nan	nan	0.0
feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c	nan	nan	nan	0.0
etha_c --> acald_c + nh4_c	nan	nan	nan	0.0
etha_p + h_p --> etha_c + h_c	0.0	0.0	0.0	0.0
etha_e <=> etha_p	0.0	0.0	0.0	0.0
atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c	nan	nan	nan	0.0
ethso3_e <=> ethso3_p	nan	nan	nan	0.0
etoh_p + h_p <=> etoh_c + h_c	0.0	0.0	0.0	0.0
etoh_e <=> etoh_p	0.0	0.0	0.0	0.0
12ppd__R_e -->	332.181784241	7.80818678505	24.9230243198	1.89831255141
12ppd__S_e -->	332.181784241	7.80818678505	24.9230243198	1.89831255141
14glucan_e -->	nan	nan	nan	0.0
15dap_e -->	35.6121298349	-610.684847068	-593.570009533	5.79098997195
23camp_e -->	801.332511703	355.945622808	373.060460343	6.9828198071
23ccmp_e -->	1124.88059252	679.574706039	696.689543573	9.89258333773
23cgmp_e -->	1025.50002177	580.271343167	597.386180702	195996.398609
23cump_e -->	1342.76742487	939.462390743	956.577228278	10.2118247659
23dappa_e -->	348.376885336	24.8253473999	41.9401849346	6.06787166813
26dap__M_e -->	686.381200178	118.751391446	135.86622898	5.60874148726
2ddglcn_e -->	922.259857513	557.951765842	575.066603377	6.59055821512
34dhpac_e -->	397.297042312	72.9451574641	90.0599949989	7.5233516106
3amp_e -->	1031.6008032	547.570038581	564.684876116	5.02195692344
3cmp_e -->	1355.14888402	871.192037821	888.306875356	7.91183231705
3gmp_e -->	1255.76831327	771.869957232	788.984794767	195996.398568
3hcinnm_e -->	324.561822108	41.3731398346	58.4879773693	5.80405852902
3hpppn_e -->	404.784148712	40.5008090418	57.6156465765	5.16629032584
3ump_e -->	1573.03571637	1131.40913319	1148.52397072	8.03815690298
4abut_e -->	372.213658338	7.30417972673	24.4190172614	3.1879795432
4hoxpacd_e -->	194.144647399	-130.216141769	-113.101304234	5.32574987413
5dglcn_e -->	1085.95358375	721.649921162	738.764758697	2.6408631561
LalaDgluMdapDala_e -->	nan	nan	nan	0.0
LalaDgluMdap_e -->	nan	nan	nan	0.0
ac_e -->	367.9018525	246.879068209	263.993905744	1.94662278251
acac_e -->	487.86349662	285.743659387	302.858496922	3.92380093662
acald_e -->	140.323612939	-21.8631857889	-4.74834825422	2.43128964936
acgal1p_e -->	1722.4019504	1157.38610479	1174.50094232	4.77015384527
acgal_e -->	888.627919987	280.557107114	297.671944649	3.92558771667
acgam1p_e -->	1725.01719826	1160.00135265	1177.11619018	5.58642988218
acgam_e -->	889.149751588	281.078938715	298.193776249	5.09066614467
acmana_e -->	885.426518981	277.355706108	294.470543643	4.50608534369
acmum_e -->	1149.56604958	420.419395541	437.534233075	5.07303425266
acnam_e -->	1360.17237665	631.015675854	648.130513389	4.69967036829
acolipa_e -->	nan	nan	nan	0.0
acser_e -->	669.050143951	304.229823513	321.344661047	6.38311213128
ade_e -->	-308.265666136	-510.904400998	-493.789563463	3.1972385731
adn_e -->	191.571416454	-335.511570395	-318.396732861	2.85498466257
adocbl_e -->	nan	nan	nan	0.0
ag_e -->	nan	nan	nan	0.0
agm_e -->	-51.0474016457	-697.343774	-680.228936465	10.6369021938
akg_e -->	790.838597948	631.100797937	648.215635472	2.5873021358
ala_B_e -->	373.432437359	89.6105022786	106.725339813	10.2549182838
ala__D_e -->	366.687268318	82.8738535613	99.9886910961	3.03011632827
ala__L_e -->	366.648198818	82.8347840617	99.9496215964	2.30568659588
alaala_e -->	492.572739774	6.02902794121	23.1438654759	5.168651603
all__D_e -->	918.858575708	432.298383039	449.413220574	3.41049248998
alltn_e -->	391.944517874	149.863077475	166.977915009	12.1437024379
amp_e -->	1032.83308423	548.888005026	566.00284256	2.36892766566
anhgm_e -->	nan	nan	nan	0.0
arab__L_e -->	761.883264656	356.416466719	373.531304254	2.84114238335
arbtn_e -->	nan	nan	nan	0.0
arbtn_fe3_e -->	1625.83642023	294.611532012	311.726369547	391992.797662
arg__L_e -->	281.216916084	-326.352672877	-309.237835343	9.32600115761
ascb__L_e -->	nan	nan	nan	0.0
asn__L_e -->	526.039509809	201.678748979	218.793586514	5.80176352765
aso3_e -->	nan	nan	nan	0.0
asp__L_e -->	697.246911857	454.614348145	471.72918568	2.54445521363
but_e -->	352.590113636	69.387551592	86.5023891267	5.80176352765
butso3_e -->	nan	nan	nan	0.0
ca2_e <=>	nan	nan	nan	0.0
cbi_e -->	nan	nan	nan	0.0
cbl1_e <=>	nan	nan	nan	0.0
cd2_e -->	nan	nan	nan	0.0
cgly_e -->	485.904114261	80.4724601434	97.5872976781	6.88769147394
chol_e -->	111.533704482	-455.508012033	-438.393174499	138590.382719
cit_e -->	1163.2128539	966.001865501	983.116703036	2.30786914956
cl_e <=>	nan	nan	nan	0.0
cmp_e -->	1360.91079324	877.052951195	894.16778873	8.43675698405
co2_e <=>	385.999997709	385.999997709	403.114835244	5.80176352765
cobalt2_e <=>	nan	nan	nan	0.0
colipa_e -->	nan	nan	nan	0.0
cpgn_e -->	nan	nan	nan	0.0
cpgn_un_e -->	nan	nan	nan	0.0
crn_e -->	438.808921801	-169.387648541	-152.272811006	138590.382729
csn_e -->	14.6562251994	-187.924111867	-170.809274332	7.15928718916
cu2_e <=>	nan	nan	nan	0.0
cu_e -->	nan	nan	nan	0.0
cyan_e -->	nan	nan	nan	0.0
cynt_e -->	97.3904444934	98.0025232611	115.117360796	5.80176352765
cys__D_e -->	348.329840005	64.5389920169	81.6538295516	6.18690449792
cys__L_e -->	338.867971014	55.0771230258	72.1919605605	5.80176352765
cytd_e -->	520.81393846	-6.13105173811	10.9837857966	7.55817614616
dad_2_e -->	29.967758612	-497.114683533	-479.999845998	5.73979613852
damp_e -->	868.626769123	384.685435532	401.800273067	5.31265118398
dca_e -->	301.740333958	-468.021444942	-450.906607407	5.86059006371
dcmp_e -->	1190.66806854	706.834529818	723.949367353	8.79377144232
dcyt_e -->	351.109575079	-175.795124417	-158.680286882	8.08532581469
ddca_e -->	287.81066178	-644.137915848	-627.023078313	7.29716364508
dgmp_e -->	1092.87363617	609.070712979	626.185550513	195996.398597
dgsn_e -->	251.72900433	-275.080260256	-257.965422721	195996.398579
dha_e -->	452.103276787	208.823080009	225.937917544	4.16959901444
dimp_e -->	1086.67680708	643.274032834	660.388870368	5.45654486153
din_e -->	246.548160866	-240.012150477	-222.897312943	5.40335730761
dms_e -->	-6.39415188667	-249.674349979	-232.559512444	11.0151048566
dmso_e -->	-37.2696899196	-280.549888012	-263.435050477	11.0151048566
dopa_e -->	297.116404499	-188.818621678	-171.703784144	7.34521748098
dtmp_e -->	1408.15085575	885.298649655	902.413487189	8.85700928594
dump_e -->	1410.2248879	968.305454773	985.420292307	8.21898835752
duri_e -->	568.99640743	83.3414248636	100.456262398	8.14485865137
eca4colipa_e -->	nan	nan	nan	0.0
enlipa_e -->	nan	nan	nan	0.0
enter_e -->	1963.71374388	871.482367484	888.597205018	30.9112628684
etha_e -->	186.651079281	-137.103466329	-119.988628794	6.23902441904
ethso3_e -->	nan	nan	nan	0.0
etoh_e -->	178.956508321	-64.3236897716	-47.2088522369	2.79119174319
f6p_e -->	1760.0716166	1316.67041206	1333.78524959	1.32129590109
fald_e -->	124.103976131	43.0105767667	60.1254143014	2.78175787101
fe2_e <=>	78.8612343747	81.3095494455	98.4243869802	5.80176352765
fe3_e <=>	4.61277739148	10.1214863007	27.2363238354	5.80176352765
fe3dcit_e -->	1161.75957584	964.54858744	981.663424975	3.90449327181
fe3dhbzs_e -->	nan	nan	nan	0.0
fe3hox_e -->	nan	nan	nan	0.0
fe3hox_un_e -->	nan	nan	nan	0.0
fecrm_e -->	1152.93183552	-671.332040724	-654.21720319	587989.196821
fecrm_un_e -->	nan	nan	nan	0.0
feenter_e -->	1963.71374388	871.482367484	888.597205018	30.9112628684
feoxam_e -->	599.295417127	-1384.81114291	-1367.69630538	587989.196464
feoxam_un_e -->	nan	nan	nan	0.0
for_e -->	347.699472794	307.767665147	324.882502682	2.70709261031
fru_e -->	916.381513428	429.823247489	446.938085024	1.3257151378
frulys_e -->	1045.74675398	32.9293154195	50.0441529542	8.56565160152
fruur_e -->	1092.52922074	728.224658304	745.339495838	3.73579475474
fuc__L_e -->	757.662144759	271.10195209	288.216789625	3.61481896832
fum_e -->	598.256309163	519.613594963	536.728432498	2.34704982964
g1p_e -->	1755.19269622	1311.77590098	1328.89073851	1.70991289414
g3pc_e -->	1007.16239669	196.228421924	213.343259459	195996.398772
g3pe_e -->	1088.44513604	520.795416333	537.910253868	138590.382579
g3pg_e -->	1380.95287283	813.911170826	831.026008361	138590.382561
g3pi_e -->	1863.36225964	1134.13378478	1151.24862231	138590.382856
g3ps_e -->	nan	nan	nan	0.0
g6p_e -->	1762.60405046	1319.19799491	1336.31283244	1.27807196765
gal1p_e -->	1749.3714416	1305.95464636	1323.06948389	2.53491326319
gal_e -->	909.345148728	422.78495606	439.899793595	2.77666776931
gal_bD_e -->	915.597411188	429.037218519	446.152056054	2.17681994587
galct__D_e -->	1301.08063667	979.155701472	996.270539007	3.3945871877
galctn__D_e -->	1123.55238621	678.151156619	695.265994154	2.80662551551
galctn__L_e -->	1123.55238621	678.151156619	695.265994154	2.80662551551
galt_e -->	945.686048124	378.032263013	395.147100548	3.90664067141
galur_e -->	nan	nan	nan	0.0
gam6p_e -->	1608.27206306	1082.35794507	1099.47278261	4.66642513382
gam_e -->	767.886236378	200.986283355	218.101120889	3.43677132691
gbbtn_e -->	279.079201782	-329.11415818	-311.999320645	138590.382713
gdp_e -->	2175.70874014	1653.46159115	1670.57642869	195996.39859
glc__D_e <=>	916.288805683	429.728613015	446.84345055	1.26856772709
glcn_e -->	1128.27725679	682.876027208	699.990864743	5.80176352765
glcr_e -->	1301.08063667	979.155701472	996.270539007	3.3945871877
glcur1p_e -->	1929.64801012	1610.89553878	1628.01037632	4.50601847866
glcur_e -->	1093.08604382	728.778396534	745.893234069	3.73579475474
gln__L_e -->	525.814297502	120.359285127	137.474122662	3.67119862821
glu__L_e -->	692.0756723	368.336066499	385.450904034	2.47957006138
gly_e -->	379.094125578	176.383935375	193.49877291	2.71193920248
glyald_e -->	437.104992021	193.824799799	210.939637333	2.69001509963
glyb_e -->	293.00887396	-153.004777458	-135.889939923	138590.382699
glyc2p_e -->	1325.69130958	1044.44552405	1061.56036159	2.63256875549
glyc3p_e -->	1338.10865131	1057.02439702	1074.13923456	2.06390879087
glyc_e -->	493.637482924	169.263886464	186.378723999	3.75852524363
glyc__R_e -->	667.065356108	464.944336148	482.059173682	1.99204132027
glyclt_e -->	532.571928708	411.544420598	428.659258133	3.09859381289
gmp_e -->	1261.67280892	777.849506615	794.96434415	195996.398597
gsn_e -->	411.967135767	-114.878833199	-97.7639956643	195996.398671
gthox_e -->	1837.31808397	623.435253855	640.55009139	17.4940049327
gthrd_e -->	nan	nan	nan	0.0
gtp_e -->	3046.52141274	2528.13053924	2545.24537678	195996.398592
gua_e -->	-90.9180571191	-293.349890064	-276.235052529	195996.398636
h2_e -->	-17.6110564015	-98.7044557656	-73.2117849805	5.80176352765
h2o2_e -->	133.988258728	52.8949819962	70.009819531	5.80176352765
h2o_e <=>	238.722045485	157.62864612	157.62864612	1.55610143123
h2s_e -->	-11.5656666402	-51.5002875546	-34.3854500199	5.80176352765
h_e <=>	0.0	0.0	0.0	0.0
hacolipa_e -->	nan	nan	nan	0.0
halipa_e -->	nan	nan	nan	0.0
hdca_e -->	259.3532526	-996.968922484	-979.854084949	5.80176352765
hdcea_e -->	179.72899082	-995.498492437	-978.383654902	9.94367809668
hg2_e -->	nan	nan	nan	0.0
his__L_e -->	179.841012454	-184.222142932	-167.107305397	7.90280058088
hom__L_e -->	496.354716442	131.46239591	148.577233445	8.18267697874
hxa_e -->	329.599678314	-115.783411245	-98.6685737105	3.1153728726
hxan_e -->	-90.1861847759	-252.343738022	-235.228900487	3.60653748135
idon__L_e -->	1123.55238621	678.151156619	695.265994154	2.80662551551
ile__L_e -->	343.863631739	-183.232896005	-166.11805847	5.80176352765
imp_e -->	1260.43042359	817.024106457	834.138943992	4.16172889896
indole_e -->	-221.080170001	-504.907067775	-487.79223024	4.28661032795
inost_e -->	978.139945619	491.579570261	508.694407796	9.60739678001
ins_e -->	410.559808843	-76.0004876614	-58.8856501267	3.12786646794
isetac_e -->	931.265262829	729.143843186	746.258680721	138590.382546
k_e <=>	nan	nan	nan	0.0
kdo2lipid4_e -->	5720.54806009	-258.300063569	-241.185226034	39.7762414039
lac__D_e -->	508.216109846	306.095600909	323.210438443	4.42721635915
lac__L_e -->	511.284671586	309.164162648	326.279000183	1.86068296758
lcts_e -->	1576.02525593	683.998091279	701.112928814	3.35533346659
leu__L_e -->	348.145869033	-178.94884158	-161.834004046	4.4703888101
lipa_e -->	5842.82662134	-2082.26308706	-2065.14824952	56.4608246374
lipa_cold_e -->	nan	nan	nan	0.0
lys__L_e -->	357.610472955	-249.968734206	-232.853896671	5.66214987292
lyx__L_e -->	759.751418806	354.284620869	371.399458404	2.32950342638
mal__D_e -->	849.670738803	689.944666894	707.059504429	8.35118983893
mal__L_e -->	840.418262353	680.692190445	697.80702798	2.00084149618
malt_e -->	1579.30018089	687.273016237	704.387853772	3.37620078872
malthx_e -->	4236.49404397	1722.59895117	1739.7137887	16.3441422434
maltpt_e -->	3572.31471742	1463.88660849	1481.00144603	13.2871292456
malttr_e -->	2243.9560643	946.46191916	963.576756695	7.24834328444
maltttr_e -->	2908.13539086	1205.1742664	1222.28910393	10.24777871
man6p_e -->	1759.41509954	1316.00904399	1333.12388153	2.42650230805
man_e -->	913.577596523	427.017403855	444.132241389	2.10392145586
manglyc_e -->	1333.62485618	726.036819153	743.151656687	3.38533074344
melib_e -->	1576.18848319	684.161318535	701.27615607	4.51987141907
met__D_e -->	321.479589135	-124.52121556	-107.406378026	7.573261217
met__L_e -->	318.792579105	-127.208225591	-110.093388056	8.04813884091
metsox_R__L_e -->	nan	nan	nan	0.0
metsox_S__L_e -->	nan	nan	nan	0.0
mg2_e <=>	455.261520759	457.70983583	474.824673365	5.80176352765
minohp_e -->	5981.77911899	5826.64020938	5843.75504692	16.4738793189
mmet_e -->	345.776473861	-221.255552241	-204.140714706	195996.398513
mn2_e <=>	5.25387334108e-05	5.25387334108e-05	17.1148900735	5.80176352765
mnl_e -->	943.770033785	376.116248674	393.231086209	2.8300870841
mobd_e <=>	nan	nan	nan	0.0
mso3_e -->	781.140783516	660.112763238	677.227600773	138590.382546
n2o_e -->	-104.199760022	-104.199760022	-87.0849224871	5.80176352765
na1_e <=>	nan	nan	nan	0.0
nac_e -->	198.909254007	37.3368743881	54.4517119229	7.05704388167
nh4_e <=>	nan	nan	nan	0.0
ni2_e -->	nan	nan	nan	0.0
nmn_e -->	1416.93115979	850.503513277	867.618350812	13.3656501297
no2_e -->	73.7443142607	33.1976145787	50.3124521134	5.80176352765
no3_e -->	108.690107227	109.302185995	126.417023529	5.80176352765
no_e -->	-86.4998631173	-86.4998631173	-69.3850255826	5.80176352765
o16a4colipa_e -->	nan	nan	nan	0.0
o2_e <=>	-16.3995463519	-16.3995463519	7.9014538235	5.80176352765
o2s_e -->	nan	nan	nan	0.0
ocdca_e -->	246.021645246	-1172.48732857	-1155.37249103	11.6739552561
ocdcea_e -->	165.799318642	-1171.61496334	-1154.50012581	11.3886579452
octa_e -->	315.670006136	-291.895107233	-274.780269698	4.45333203181
orn_e -->	345.811271437	-180.674569456	-163.559731921	8.46691963807
orot_e -->	583.713078486	462.685443717	479.800281252	10.3544731453
pacald_e -->	-9.00774751353	-333.38134497	-316.266507435	5.09137867651
peamn_e -->	-109.188385327	-595.132687759	-578.017850224	5.49180617015
phe__L_e -->	207.070351388	-238.928905806	-221.814068271	5.80176352765
pheme_e -->	nan	nan	nan	0.0
pi_e <=>	1093.61180917	1056.22330821	1073.33814574	1.51243314789
pnto__R_e -->	777.694244065	129.577283148	146.692120683	11.0186183341
ppa_e -->	362.870063449	160.757130012	177.871967547	5.13257758516
ppal_e -->	132.889849178	-110.390348914	-93.2755113792	1.6331526984
pppn_e -->	201.6317538	-162.668359683	-145.553522148	4.88350096443
ppt_e -->	nan	nan	nan	0.0
pro__L_e -->	285.616168252	-79.3039173776	-62.1890798428	10.4984098961
progly_e -->	nan	nan	nan	0.0
psclys_e -->	nan	nan	nan	0.0
pser__L_e -->	1366.92283017	1126.40612579	1143.52096332	2.21420108909
ptrc_e -->	42.5769659238	-522.626611615	-505.51177408	5.56022562886
pyr_e -->	466.847123283	345.819231665	362.9340692	1.51203423142
r5p_e -->	1599.08994283	1236.77727497	1253.89211251	2.39860337688
rib__D_e -->	743.35588149	337.889083553	355.003921087	2.92538205038
rmn_e -->	755.011014867	268.450822199	285.565659733	2.73072142518
sbt__D_e -->	945.487931659	377.834146548	394.948984083	2.54700012731
ser__D_e -->	522.903630786	239.124016019	256.238853554	5.30089950489
ser__L_e -->	522.007364209	238.227749443	255.342586978	2.26840093741
skm_e -->	822.054199051	457.747889383	474.862726918	8.59698461178
so2_e -->	300.700000101	300.700000101	317.814837636	5.80176352765
so3_e -->	525.337470099	487.5159187	504.630756235	5.80176352765
